view,locality,rows,selected,selected_known_ADE,predicted_risk_violations,selected_positive_harm_mean,selected_net_gain_mean
neural_fold1_seed17_easy_hurdle_at_product,eu-locality-067,7105,2588,2551,1797,0.5696380289861434,1.0955970959273744
neural_fold1_seed17_easy_hurdle_at_product,eu-locality-074,104353,50310,49793,36864,0.5168517296896608,1.289252976342558
neural_fold1_seed17_easy_hurdle_at_product,eu-locality-082,1448,515,503,363,0.768244628119166,0.4878881173670808
neural_fold1_seed17_easy_hurdle_at_product,eu-locality-112,5131,2801,2767,2356,0.2649902951568708,1.655314583875509
neural_fold1_seed17_easy_hurdle_at_product,eu-locality-126,5891,3922,3872,2394,0.3755576950087078,0.8771581442033131
neural_fold1_seed17_easy_product_at_hurdle,eu-locality-008,161653,35909,35476,0,0.18723371776725248,0.7841593163342279
neural_fold1_seed17_easy_product_at_hurdle,eu-locality-020,1282,66,64,0,0.00048778092952146516,0.7127397818650987
neural_fold1_seed17_easy_product_at_hurdle,eu-locality-048,8344,1332,1306,0,0.5643437100288549,0.5128385650712537
neural_fold1_seed17_easy_product_at_hurdle,eu-locality-067,7105,791,770,0,0.28656724520150806,0.8357805120848271
neural_fold1_seed17_easy_product_at_hurdle,eu-locality-074,104353,13446,13343,0,0.2545204982639716,1.0278886138784338
neural_fold1_seed17_easy_product_at_hurdle,eu-locality-082,1448,152,150,0,0.03356557911197548,0.6531660156094808
neural_fold1_seed17_easy_product_at_hurdle,eu-locality-112,5131,445,442,0,0.03981153257456904,1.2828327776064796
neural_fold1_seed17_easy_product_at_hurdle,eu-locality-126,5891,1528,1510,0,0.11808192098026449,0.8645607352016215
damping097_fold1_seed17_all_product_original,eu-locality-008,161653,74383,73292,0,0.4389917622040866,0.8769978831057221
damping097_fold1_seed17_all_product_original,eu-locality-020,1282,385,354,0,0.26812545585783515,0.07393250499103536
damping097_fold1_seed17_all_product_original,eu-locality-048,8344,3858,3782,0,0.5297044654565475,2.064273736636711
damping097_fold1_seed17_all_product_original,eu-locality-067,7105,2930,2876,0,0.24184643875519818,2.4933109618930493
damping097_fold1_seed17_all_product_original,eu-locality-074,104353,40496,39870,0,0.31555733630689825,1.780951119394301
damping097_fold1_seed17_all_product_original,eu-locality-082,1448,613,593,0,0.05227792933212414,0.615766218375357
damping097_fold1_seed17_all_product_original,eu-locality-112,5131,2733,2698,0,0.19207851362231887,1.204972510351826
damping097_fold1_seed17_all_product_original,eu-locality-126,5891,3731,3689,0,0.177357265443118,1.0464827244069828
damping097_fold1_seed17_all_hurdle_original,eu-locality-008,161653,92070,90568,0,0.4128896824047017,0.8425722071889274
damping097_fold1_seed17_all_hurdle_original,eu-locality-020,1282,379,348,0,0.18357461270097788,0.14652936427659766
damping097_fold1_seed17_all_hurdle_original,eu-locality-048,8344,4765,4648,0,0.5619757116273538,1.8977364197475475
damping097_fold1_seed17_all_hurdle_original,eu-locality-067,7105,3551,3495,0,0.2930015887662385,2.3130514080133846
damping097_fold1_seed17_all_hurdle_original,eu-locality-074,104353,55146,54351,0,0.3204023816911705,1.6510214165066774
damping097_fold1_seed17_all_hurdle_original,eu-locality-082,1448,613,595,0,0.03417242220651791,0.4817146316175534
damping097_fold1_seed17_all_hurdle_original,eu-locality-112,5131,3363,3319,0,0.1885648286126198,1.2272402175777375
damping097_fold1_seed17_all_hurdle_original,eu-locality-126,5891,4184,4135,0,0.21050066500925846,1.046604828012916
damping097_fold1_seed17_all_product_common,eu-locality-008,161653,74383,73292,0,0.4389917622040866,0.8769978831057221
damping097_fold1_seed17_all_product_common,eu-locality-020,1282,385,354,0,0.26812545585783515,0.07393250499103536
damping097_fold1_seed17_all_product_common,eu-locality-048,8344,3858,3782,0,0.5297044654565475,2.064273736636711
damping097_fold1_seed17_all_product_common,eu-locality-067,7105,2930,2876,0,0.24184643875519818,2.4933109618930493
damping097_fold1_seed17_all_product_common,eu-locality-074,104353,40496,39870,0,0.31555733630689825,1.780951119394301
damping097_fold1_seed17_all_product_common,eu-locality-082,1448,613,593,0,0.05227792933212414,0.615766218375357
damping097_fold1_seed17_all_product_common,eu-locality-112,5131,2733,2698,0,0.19207851362231887,1.204972510351826
damping097_fold1_seed17_all_product_common,eu-locality-126,5891,3731,3689,0,0.177357265443118,1.0464827244069828
damping097_fold1_seed17_all_hurdle_common,eu-locality-008,161653,92070,90568,0,0.4128896824047017,0.8425722071889274
damping097_fold1_seed17_all_hurdle_common,eu-locality-020,1282,379,348,0,0.18357461270097788,0.14652936427659766
damping097_fold1_seed17_all_hurdle_common,eu-locality-048,8344,4765,4648,0,0.5619757116273538,1.8977364197475475
damping097_fold1_seed17_all_hurdle_common,eu-locality-067,7105,3551,3495,0,0.2930015887662385,2.3130514080133846
damping097_fold1_seed17_all_hurdle_common,eu-locality-074,104353,55146,54351,0,0.3204023816911705,1.6510214165066774
damping097_fold1_seed17_all_hurdle_common,eu-locality-082,1448,613,595,0,0.03417242220651791,0.4817146316175534
damping097_fold1_seed17_all_hurdle_common,eu-locality-112,5131,3363,3319,0,0.1885648286126198,1.2272402175777375
damping097_fold1_seed17_all_hurdle_common,eu-locality-126,5891,4184,4135,0,0.21050066500925846,1.046604828012916
damping097_fold1_seed17_all_hurdle_at_product,eu-locality-008,161653,74383,73470,0,0.12545768940993643,0.7913649686745471
damping097_fold1_seed17_all_hurdle_at_product,eu-locality-020,1282,385,354,6,0.21829881379928065,0.12260652801700746
damping097_fold1_seed17_all_hurdle_at_product,eu-locality-048,8344,3858,3788,0,0.2642684735764448,1.8303079555342994
damping097_fold1_seed17_all_hurdle_at_product,eu-locality-067,7105,2930,2888,0,0.18464052078319024,2.196222810277789
damping097_fold1_seed17_all_hurdle_at_product,eu-locality-074,104353,40496,40007,0,0.1927950656900436,1.5503755557668844
damping097_fold1_seed17_all_hurdle_at_product,eu-locality-082,1448,613,595,0,0.03417242220651791,0.4817146316175534
damping097_fold1_seed17_all_hurdle_at_product,eu-locality-112,5131,2733,2703,0,0.12732731153249113,0.9767726604837893
damping097_fold1_seed17_all_hurdle_at_product,eu-locality-126,5891,3731,3688,0,0.09687607145838488,0.8559843902219108
damping097_fold1_seed17_all_product_at_hurdle,eu-locality-008,161653,92070,90375,17687,0.6456612564033936,0.966270765377806
damping097_fold1_seed17_all_product_at_hurdle,eu-locality-020,1282,379,348,0,0.2623959661634206,0.06970871462069074
damping097_fold1_seed17_all_product_at_hurdle,eu-locality-048,8344,4765,4655,907,0.8481041201275422,1.973923844531711
damping097_fold1_seed17_all_product_at_hurdle,eu-locality-067,7105,3551,3486,621,0.37937049265392275,2.6124472655737327
damping097_fold1_seed17_all_product_at_hurdle,eu-locality-074,104353,55146,54239,14650,0.45413816063064516,1.8138881897930583
damping097_fold1_seed17_all_product_at_hurdle,eu-locality-082,1448,613,593,0,0.05227792933212414,0.615766218375357
damping097_fold1_seed17_all_product_at_hurdle,eu-locality-112,5131,3363,3316,630,0.2845838624533866,1.3934024946751453
damping097_fold1_seed17_all_product_at_hurdle,eu-locality-126,5891,4184,4135,453,0.28208486559049345,1.3101209759579917
damping097_fold1_seed17_easy_product_original,eu-locality-008,161653,79378,78263,0,0.06572417389552873,0.5361254639417932
damping097_fold1_seed17_easy_product_original,eu-locality-020,1282,264,242,0,0.024863552546273045,0.08925825596962382
damping097_fold1_seed17_easy_product_original,eu-locality-048,8344,3491,3415,0,0.13266953032605516,0.5457011254828529
damping097_fold1_seed17_easy_product_original,eu-locality-067,7105,2628,2578,0,0.22292299905276824,0.37181556254990566
damping097_fold1_seed17_easy_product_original,eu-locality-074,104353,41575,41052,0,0.18343206079520202,0.4467541003588608
damping097_fold1_seed17_easy_product_original,eu-locality-082,1448,528,513,0,0.017085028456369087,0.36857956197754477
damping097_fold1_seed17_easy_product_original,eu-locality-112,5131,3102,3065,0,0.05780175566642649,0.8509696201669532
damping097_fold1_seed17_easy_product_original,eu-locality-126,5891,3769,3719,0,0.07166383240897471,0.5178547306288869
damping097_fold1_seed17_easy_hurdle_original,eu-locality-008,161653,67158,66400,0,0.0707513205064837,0.3572399798124618
damping097_fold1_seed17_easy_hurdle_original,eu-locality-020,1282,313,292,0,0.015345301267796806,0.13903106281933103
damping097_fold1_seed17_easy_hurdle_original,eu-locality-048,8344,2611,2572,0,0.057423071084516754,0.34125379716940324
damping097_fold1_seed17_easy_hurdle_original,eu-locality-067,7105,1791,1763,0,0.05054573478764994,0.35034857627683447
damping097_fold1_seed17_easy_hurdle_original,eu-locality-074,104353,30723,30414,0,0.08258088131138498,0.5510721880624506
damping097_fold1_seed17_easy_hurdle_original,eu-locality-082,1448,493,484,0,0.02032566640964473,0.3134391411224732
damping097_fold1_seed17_easy_hurdle_original,eu-locality-112,5131,2165,2142,0,0.0435960303988058,0.5414952673594373
damping097_fold1_seed17_easy_hurdle_original,eu-locality-126,5891,3043,3012,0,0.017761375934921584,0.31127286175737906
damping097_fold1_seed17_easy_product_common,eu-locality-008,161653,79378,78263,0,0.06572417389552873,0.5361254639417932
damping097_fold1_seed17_easy_product_common,eu-locality-020,1282,264,242,0,0.024863552546273045,0.08925825596962382
damping097_fold1_seed17_easy_product_common,eu-locality-048,8344,3491,3415,0,0.13266953032605516,0.5457011254828529
damping097_fold1_seed17_easy_product_common,eu-locality-067,7105,2628,2578,0,0.22292299905276824,0.37181556254990566
damping097_fold1_seed17_easy_product_common,eu-locality-074,104353,41575,41052,0,0.18343206079520202,0.4467541003588608
damping097_fold1_seed17_easy_product_common,eu-locality-082,1448,528,513,0,0.017085028456369087,0.36857956197754477
damping097_fold1_seed17_easy_product_common,eu-locality-112,5131,3102,3065,0,0.05780175566642649,0.8509696201669532
damping097_fold1_seed17_easy_product_common,eu-locality-126,5891,3769,3719,0,0.07166383240897471,0.5178547306288869
damping097_fold1_seed17_easy_hurdle_common,eu-locality-008,161653,67151,66393,0,0.07071856875553122,0.35718423490991674
damping097_fold1_seed17_easy_hurdle_common,eu-locality-020,1282,310,289,0,0.015504595052583624,0.13329684591994637
damping097_fold1_seed17_easy_hurdle_common,eu-locality-048,8344,2611,2572,0,0.057423071084516754,0.34125379716940324
damping097_fold1_seed17_easy_hurdle_common,eu-locality-067,7105,1789,1761,0,0.05060314050575061,0.349739670376485
damping097_fold1_seed17_easy_hurdle_common,eu-locality-074,104353,30711,30402,0,0.08261347688324658,0.550592698117112
damping097_fold1_seed17_easy_hurdle_common,eu-locality-082,1448,492,483,0,0.020367748534716457,0.31258151433902953
damping097_fold1_seed17_easy_hurdle_common,eu-locality-112,5131,2163,2140,0,0.04363677435244955,0.5401320305251338
damping097_fold1_seed17_easy_hurdle_common,eu-locality-126,5891,3043,3012,0,0.017761375934921584,0.31127286175737906
damping097_fold1_seed17_easy_hurdle_at_product,eu-locality-008,161653,79378,78335,12227,0.18652617317126197,0.45197940821733884
damping097_fold1_seed17_easy_hurdle_at_product,eu-locality-020,1282,264,248,0,0.01619555081262685,0.1163380992853873
damping097_fold1_seed17_easy_hurdle_at_product,eu-locality-048,8344,3491,3431,880,0.2898002457887735,0.5788492803454566
damping097_fold1_seed17_easy_hurdle_at_product,eu-locality-067,7105,2628,2590,839,0.15658786165088068,0.6627374885419883
damping097_fold1_seed17_easy_hurdle_at_product,eu-locality-074,104353,41575,41097,10864,0.15618046886718617,0.8209687874750845
damping097_fold1_seed17_easy_hurdle_at_product,eu-locality-082,1448,528,517,36,0.01990417925182228,0.38924843132224246
damping097_fold1_seed17_easy_hurdle_at_product,eu-locality-112,5131,3102,3062,939,0.1089054669264336,0.8701893126214456
damping097_fold1_seed17_easy_hurdle_at_product,eu-locality-126,5891,3769,3722,726,0.14382064138861642,0.5001690248116122
damping097_fold1_seed17_easy_product_at_hurdle,eu-locality-008,161653,67151,66442,0,0.014784700601005913,0.4035835473112586
damping097_fold1_seed17_easy_product_at_hurdle,eu-locality-020,1282,310,282,46,0.15646659871383153,0.1177898283053523
damping097_fold1_seed17_easy_product_at_hurdle,eu-locality-048,8344,2611,2578,0,0.026732857592662033,0.366321931531759
damping097_fold1_seed17_easy_product_at_hurdle,eu-locality-067,7105,1789,1758,0,0.05239703758917526,0.2488477485167783
damping097_fold1_seed17_easy_product_at_hurdle,eu-locality-074,104353,30711,30403,0,0.06690320861656872,0.37308467940763285
damping097_fold1_seed17_easy_product_at_hurdle,eu-locality-082,1448,492,484,0,0.01356723816330485,0.307213960746126
damping097_fold1_seed17_easy_product_at_hurdle,eu-locality-112,5131,2163,2146,0,0.019382047582191017,0.5366348458460869
damping097_fold1_seed17_easy_product_at_hurdle,eu-locality-126,5891,3043,3013,0,0.011707741727602479,0.31362860352656646
neural_fold1_seed29_all_product_original,eu-locality-008,161653,36095,35651,0,0.8253405144916325,0.3280233156943432
neural_fold1_seed29_all_product_original,eu-locality-020,1282,257,240,0,0.03224256823153733,0.508627967120762
neural_fold1_seed29_all_product_original,eu-locality-048,8344,1822,1783,0,0.6395949111064527,1.941883776303983
neural_fold1_seed29_all_product_original,eu-locality-067,7105,1322,1301,0,0.2741692993561443,2.9775435981704597
neural_fold1_seed29_all_product_original,eu-locality-074,104353,13280,13124,0,0.5378375426496023,2.6068541914952026
neural_fold1_seed29_all_product_original,eu-locality-082,1448,377,372,0,0.06659722423629494,0.7090361097478227
neural_fold1_seed29_all_product_original,eu-locality-112,5131,943,931,0,0.3746716496229241,1.8387079437534368
neural_fold1_seed29_all_product_original,eu-locality-126,5891,2185,2164,0,0.09302242372287413,0.6080201979249992
neural_fold1_seed29_all_hurdle_original,eu-locality-008,161653,55227,54652,0,0.15505392903544987,0.927177189900753
neural_fold1_seed29_all_hurdle_original,eu-locality-020,1282,283,262,0,0.015139002395435053,0.4802631764589885
neural_fold1_seed29_all_hurdle_original,eu-locality-048,8344,2222,2196,0,0.5722545313517766,1.169074239431055
neural_fold1_seed29_all_hurdle_original,eu-locality-067,7105,1535,1513,0,0.23623241366676262,2.4252094476749106
neural_fold1_seed29_all_hurdle_original,eu-locality-074,104353,22640,22406,0,0.4676159395308147,1.9089147522868302
neural_fold1_seed29_all_hurdle_original,eu-locality-082,1448,479,477,0,0.07030788861235258,0.703150992228874
neural_fold1_seed29_all_hurdle_original,eu-locality-112,5131,1519,1510,0,0.12577928028081622,1.3122020771206144
neural_fold1_seed29_all_hurdle_original,eu-locality-126,5891,2632,2604,0,0.10245033795257594,0.7292975996196815
neural_fold1_seed29_all_product_common,eu-locality-008,161653,36095,35651,0,0.8253405144916325,0.3280233156943432
neural_fold1_seed29_all_product_common,eu-locality-020,1282,257,240,0,0.03224256823153733,0.508627967120762
neural_fold1_seed29_all_product_common,eu-locality-048,8344,1822,1783,0,0.6395949111064527,1.941883776303983
neural_fold1_seed29_all_product_common,eu-locality-067,7105,1322,1301,0,0.2741692993561443,2.9775435981704597
neural_fold1_seed29_all_product_common,eu-locality-074,104353,13280,13124,0,0.5378375426496023,2.6068541914952026
neural_fold1_seed29_all_product_common,eu-locality-082,1448,377,372,0,0.06659722423629494,0.7090361097478227
neural_fold1_seed29_all_product_common,eu-locality-112,5131,943,931,0,0.3746716496229241,1.8387079437534368
neural_fold1_seed29_all_product_common,eu-locality-126,5891,2185,2164,0,0.09302242372287413,0.6080201979249992
neural_fold1_seed29_all_hurdle_common,eu-locality-008,161653,55227,54652,0,0.15505392903544987,0.927177189900753
neural_fold1_seed29_all_hurdle_common,eu-locality-020,1282,283,262,0,0.015139002395435053,0.4802631764589885
neural_fold1_seed29_all_hurdle_common,eu-locality-048,8344,2222,2196,0,0.5722545313517766,1.169074239431055
neural_fold1_seed29_all_hurdle_common,eu-locality-067,7105,1535,1513,0,0.23623241366676262,2.4252094476749106
neural_fold1_seed29_all_hurdle_common,eu-locality-074,104353,22640,22406,0,0.4676159395308147,1.9089147522868302
neural_fold1_seed29_all_hurdle_common,eu-locality-082,1448,479,477,0,0.07030788861235258,0.703150992228874
neural_fold1_seed29_all_hurdle_common,eu-locality-112,5131,1519,1510,0,0.12577928028081622,1.3122020771206144
neural_fold1_seed29_all_hurdle_common,eu-locality-126,5891,2632,2604,0,0.10245033795257594,0.7292975996196815
neural_fold1_seed29_all_hurdle_at_product,eu-locality-008,161653,36095,35723,0,0.07994682059983242,0.5809319759425017
neural_fold1_seed29_all_hurdle_at_product,eu-locality-020,1282,257,238,0,0.014031663652757063,0.4461197441993277
neural_fold1_seed29_all_hurdle_at_product,eu-locality-048,8344,1822,1801,0,0.33484694096890494,0.9250753508781624
neural_fold1_seed29_all_hurdle_at_product,eu-locality-067,7105,1322,1301,0,0.18250700018477858,2.0253199331268554
neural_fold1_seed29_all_hurdle_at_product,eu-locality-074,104353,13280,13159,0,0.3217202240410815,1.8323726171259667
